# data from Gutjahr et al. 2017, Case where C-org burial increases during the recovery
190.90,2.11E-03,7.63E+00
191.00,2.11E-03,7.63E+00
191.10,2.11E-03,7.63E+00
191.20,2.11E-03,7.63E+00
191.30,2.11E-03,7.63E+00
191.40,2.11E-03,7.63E+00
191.50,2.11E-03,7.63E+00
191.60,2.11E-03,7.63E+00
191.70,2.11E-03,7.64E+00
191.80,2.11E-03,7.64E+00
191.90,2.11E-03,7.64E+00
192.00,2.11E-03,7.64E+00
192.10,2.11E-03,7.64E+00
192.20,2.11E-03,7.64E+00
192.30,2.11E-03,7.64E+00
192.40,2.11E-03,7.64E+00
192.50,2.11E-03,7.64E+00
192.60,2.10E-03,7.64E+00
192.70,2.10E-03,7.64E+00
192.80,2.10E-03,7.64E+00
192.90,2.10E-03,7.64E+00
193.00,2.10E-03,7.64E+00
193.10,2.10E-03,7.64E+00
193.20,2.10E-03,7.64E+00
193.30,2.10E-03,7.64E+00
193.40,2.10E-03,7.64E+00
193.50,2.10E-03,7.64E+00
193.60,2.10E-03,7.64E+00
193.70,2.10E-03,7.64E+00
193.80,2.10E-03,7.64E+00
193.90,2.10E-03,7.64E+00
194.00,2.10E-03,7.64E+00
194.10,2.10E-03,7.64E+00
194.20,2.10E-03,7.64E+00
194.30,2.10E-03,7.64E+00
194.40,2.10E-03,7.64E+00
194.50,2.10E-03,7.64E+00
194.60,2.10E-03,7.64E+00
194.70,2.10E-03,7.64E+00
194.80,2.10E-03,7.64E+00
194.90,2.10E-03,7.64E+00
195.00,2.10E-03,7.64E+00
195.10,2.10E-03,7.64E+00
195.20,2.09E-03,7.64E+00
195.30,2.09E-03,7.64E+00
195.40,2.09E-03,7.64E+00
195.50,2.09E-03,7.64E+00
195.60,2.09E-03,7.64E+00
195.70,2.09E-03,7.64E+00
195.80,2.09E-03,7.64E+00
195.90,2.09E-03,7.64E+00
196.00,2.09E-03,7.64E+00
196.10,2.09E-03,7.64E+00
196.20,2.09E-03,7.64E+00
196.30,2.09E-03,7.64E+00
196.40,2.09E-03,7.64E+00
196.50,2.09E-03,7.64E+00
196.60,2.09E-03,7.64E+00
196.70,2.09E-03,7.64E+00
196.80,2.09E-03,7.64E+00
196.90,2.09E-03,7.64E+00
197.00,2.09E-03,7.64E+00
197.10,2.09E-03,7.64E+00
197.20,2.09E-03,7.64E+00
197.30,2.09E-03,7.64E+00
197.40,2.09E-03,7.64E+00
197.50,2.09E-03,7.64E+00
197.60,2.09E-03,7.64E+00
197.70,2.09E-03,7.64E+00
197.80,2.09E-03,7.64E+00
197.90,2.09E-03,7.64E+00
198.00,2.09E-03,7.64E+00
198.10,2.08E-03,7.64E+00
198.20,2.08E-03,7.64E+00
198.30,2.08E-03,7.64E+00
198.40,2.08E-03,7.64E+00
198.50,2.08E-03,7.64E+00
198.60,2.08E-03,7.64E+00
198.70,2.08E-03,7.64E+00
198.80,2.08E-03,7.64E+00
198.90,2.08E-03,7.64E+00
199.00,2.08E-03,7.64E+00
199.10,2.08E-03,7.64E+00
199.20,2.08E-03,7.64E+00
199.30,2.08E-03,7.64E+00
199.40,2.08E-03,7.64E+00
199.50,2.08E-03,7.64E+00
199.60,2.08E-03,7.64E+00
199.70,2.08E-03,7.64E+00
199.80,2.08E-03,7.64E+00
199.90,2.08E-03,7.64E+00
200.00,2.08E-03,7.64E+00
200.10,2.08E-03,7.64E+00
200.20,2.08E-03,7.64E+00
200.30,2.08E-03,7.64E+00
200.40,2.08E-03,7.64E+00
200.50,2.08E-03,7.64E+00
200.60,2.08E-03,7.64E+00
200.70,2.08E-03,7.64E+00
200.80,2.08E-03,7.64E+00
200.90,2.08E-03,7.64E+00
201.00,2.08E-03,7.64E+00
201.10,2.08E-03,7.64E+00
201.20,2.08E-03,7.64E+00
201.30,2.08E-03,7.64E+00
201.40,2.08E-03,7.64E+00
201.50,2.08E-03,7.64E+00
201.60,2.08E-03,7.64E+00
201.70,2.08E-03,7.64E+00
201.80,2.08E-03,7.64E+00
201.90,2.08E-03,7.64E+00
202.00,2.08E-03,7.64E+00
202.10,2.07E-03,7.64E+00
202.20,2.07E-03,7.64E+00
202.30,2.07E-03,7.64E+00
202.40,2.07E-03,7.64E+00
202.50,2.07E-03,7.64E+00
202.60,2.07E-03,7.64E+00
202.70,2.07E-03,7.64E+00
202.80,2.07E-03,7.64E+00
202.90,2.07E-03,7.64E+00
203.00,2.07E-03,7.64E+00
203.10,2.07E-03,7.64E+00
203.20,2.07E-03,7.64E+00
203.30,2.07E-03,7.64E+00
203.40,2.07E-03,7.64E+00
203.50,2.07E-03,7.64E+00
203.60,2.07E-03,7.64E+00
203.70,2.07E-03,7.64E+00
203.80,2.07E-03,7.64E+00
203.90,2.07E-03,7.64E+00
204.00,2.07E-03,7.64E+00
204.10,2.07E-03,7.64E+00
204.20,2.07E-03,7.64E+00
204.30,2.07E-03,7.64E+00
204.40,2.07E-03,7.64E+00
204.50,2.07E-03,7.64E+00
204.60,2.07E-03,7.64E+00
204.70,2.07E-03,7.64E+00
204.80,2.07E-03,7.64E+00
204.90,2.07E-03,7.64E+00
205.00,2.07E-03,7.64E+00
205.10,2.07E-03,7.64E+00
205.20,2.07E-03,7.64E+00
205.30,2.07E-03,7.64E+00
205.40,2.07E-03,7.64E+00
205.50,2.07E-03,7.64E+00
205.60,2.07E-03,7.64E+00
205.70,2.07E-03,7.64E+00
205.80,2.07E-03,7.64E+00
205.90,2.07E-03,7.64E+00
206.00,2.07E-03,7.64E+00
206.10,2.07E-03,7.64E+00
206.20,2.07E-03,7.64E+00
206.30,2.07E-03,7.64E+00
206.40,2.07E-03,7.64E+00
206.50,2.07E-03,7.64E+00
206.60,2.07E-03,7.64E+00
206.70,2.07E-03,7.64E+00
206.80,2.07E-03,7.64E+00
206.90,2.07E-03,7.64E+00
207.00,2.07E-03,7.64E+00
207.10,2.06E-03,7.64E+00
207.20,2.06E-03,7.64E+00
207.30,2.06E-03,7.64E+00
207.40,2.06E-03,7.64E+00
207.50,2.06E-03,7.64E+00
207.60,2.06E-03,7.64E+00
207.70,2.06E-03,7.64E+00
207.80,2.06E-03,7.64E+00
207.90,2.06E-03,7.64E+00
208.00,2.06E-03,7.64E+00
208.10,2.06E-03,7.64E+00
208.20,2.06E-03,7.64E+00
208.30,2.06E-03,7.64E+00
208.40,2.06E-03,7.64E+00
208.50,2.06E-03,7.64E+00
208.60,2.06E-03,7.64E+00
208.70,2.06E-03,7.64E+00
208.80,2.06E-03,7.64E+00
208.90,2.06E-03,7.64E+00
209.00,2.06E-03,7.64E+00
209.10,2.06E-03,7.64E+00
209.20,2.06E-03,7.64E+00
209.30,2.06E-03,7.64E+00
209.40,2.06E-03,7.64E+00
209.50,2.06E-03,7.64E+00
209.60,2.06E-03,7.64E+00
209.70,2.06E-03,7.64E+00
209.80,2.06E-03,7.64E+00
209.90,2.06E-03,7.64E+00
210.00,2.06E-03,7.64E+00
210.10,2.06E-03,7.64E+00
210.20,2.06E-03,7.64E+00
210.30,2.06E-03,7.64E+00
210.40,2.06E-03,7.64E+00
210.50,2.06E-03,7.64E+00
210.60,2.06E-03,7.64E+00
210.70,2.06E-03,7.64E+00
210.80,2.06E-03,7.64E+00
210.90,2.06E-03,7.64E+00
211.00,2.06E-03,7.64E+00
211.10,2.06E-03,7.64E+00
211.20,2.06E-03,7.64E+00
211.30,2.06E-03,7.64E+00
211.40,2.06E-03,7.64E+00
211.50,2.06E-03,7.64E+00
211.60,2.06E-03,7.64E+00
211.70,2.06E-03,7.64E+00
211.80,2.06E-03,7.64E+00
211.90,2.06E-03,7.64E+00
212.00,2.06E-03,7.64E+00
212.10,2.06E-03,7.64E+00
212.20,2.05E-03,7.64E+00
212.30,2.05E-03,7.64E+00
212.40,2.05E-03,7.64E+00
212.50,2.05E-03,7.64E+00
212.60,2.05E-03,7.64E+00
212.70,2.05E-03,7.64E+00
212.80,2.05E-03,7.64E+00
212.90,2.05E-03,7.64E+00
213.00,2.05E-03,7.64E+00
213.10,2.05E-03,7.64E+00
213.20,2.05E-03,7.64E+00
213.30,2.05E-03,7.64E+00
213.40,2.05E-03,7.65E+00
213.50,2.05E-03,7.65E+00
213.60,2.05E-03,7.65E+00
213.70,2.05E-03,7.65E+00
213.80,2.05E-03,7.65E+00
213.90,2.05E-03,7.65E+00
214.00,2.05E-03,7.65E+00
214.10,2.05E-03,7.65E+00
214.20,2.05E-03,7.65E+00
214.30,2.05E-03,7.65E+00
214.40,2.05E-03,7.65E+00
214.50,2.05E-03,7.65E+00
214.60,2.05E-03,7.65E+00
214.70,2.05E-03,7.65E+00
214.80,2.05E-03,7.65E+00
214.90,2.05E-03,7.65E+00
215.00,2.05E-03,7.65E+00
215.10,2.05E-03,7.64E+00
215.20,2.05E-03,7.64E+00
215.30,2.05E-03,7.64E+00
215.40,2.05E-03,7.64E+00
215.50,2.05E-03,7.64E+00
215.60,2.05E-03,7.64E+00
215.70,2.05E-03,7.64E+00
215.80,2.05E-03,7.64E+00
215.90,2.05E-03,7.64E+00
216.00,2.05E-03,7.64E+00
216.10,2.05E-03,7.64E+00
216.20,2.05E-03,7.64E+00
216.30,2.05E-03,7.64E+00
216.40,2.05E-03,7.64E+00
216.50,2.05E-03,7.64E+00
216.60,2.05E-03,7.64E+00
216.70,2.05E-03,7.64E+00
216.80,2.05E-03,7.64E+00
216.90,2.05E-03,7.64E+00
217.00,2.05E-03,7.64E+00
217.10,2.05E-03,7.64E+00
217.20,2.05E-03,7.64E+00
217.30,2.05E-03,7.64E+00
217.40,2.05E-03,7.64E+00
217.50,2.05E-03,7.64E+00
217.60,2.05E-03,7.64E+00
217.70,2.05E-03,7.64E+00
217.80,2.05E-03,7.64E+00
217.90,2.04E-03,7.64E+00
218.00,2.04E-03,7.64E+00
218.10,2.04E-03,7.64E+00
218.20,2.04E-03,7.64E+00
218.30,2.04E-03,7.64E+00
218.40,2.04E-03,7.64E+00
218.50,2.04E-03,7.64E+00
218.60,2.04E-03,7.64E+00
218.70,2.04E-03,7.64E+00
218.80,2.04E-03,7.64E+00
218.90,2.04E-03,7.64E+00
219.00,2.04E-03,7.64E+00
219.10,2.04E-03,7.64E+00
219.20,2.04E-03,7.64E+00
219.30,2.04E-03,7.64E+00
219.40,2.04E-03,7.64E+00
219.50,2.04E-03,7.64E+00
219.60,2.04E-03,7.64E+00
219.70,2.04E-03,7.64E+00
219.80,2.04E-03,7.64E+00
219.90,2.04E-03,7.64E+00
220.00,2.04E-03,7.64E+00
220.10,2.04E-03,7.64E+00
220.20,2.04E-03,7.64E+00
220.30,2.04E-03,7.64E+00
220.40,2.04E-03,7.64E+00
220.50,2.04E-03,7.64E+00
220.60,2.04E-03,7.64E+00
220.70,2.04E-03,7.64E+00
220.80,2.04E-03,7.64E+00
220.90,2.04E-03,7.64E+00
221.00,2.04E-03,7.64E+00
221.10,2.04E-03,7.64E+00
221.20,2.04E-03,7.64E+00
221.30,2.04E-03,7.64E+00
221.40,2.04E-03,7.64E+00
221.50,2.04E-03,7.64E+00
221.60,2.04E-03,7.64E+00
221.70,2.04E-03,7.64E+00
221.80,2.04E-03,7.64E+00
221.90,2.04E-03,7.64E+00
222.00,2.04E-03,7.64E+00
222.10,2.04E-03,7.64E+00
222.20,2.04E-03,7.64E+00
222.30,2.04E-03,7.64E+00
222.40,2.04E-03,7.64E+00
222.50,2.04E-03,7.64E+00
222.60,2.04E-03,7.64E+00
222.70,2.04E-03,7.64E+00
222.80,2.04E-03,7.64E+00
222.90,2.04E-03,7.64E+00
223.00,2.04E-03,7.64E+00
223.10,2.04E-03,7.64E+00
223.20,2.04E-03,7.64E+00
223.30,2.04E-03,7.64E+00
223.40,2.04E-03,7.64E+00
223.50,2.04E-03,7.64E+00
223.60,2.04E-03,7.64E+00
223.70,2.04E-03,7.64E+00
223.80,2.04E-03,7.64E+00
223.90,2.04E-03,7.64E+00
224.00,2.04E-03,7.64E+00
224.10,2.04E-03,7.64E+00
224.20,2.04E-03,7.64E+00
224.30,2.04E-03,7.64E+00
224.40,2.04E-03,7.64E+00
224.50,2.04E-03,7.64E+00
224.60,2.04E-03,7.64E+00
224.70,2.04E-03,7.64E+00
224.80,2.04E-03,7.64E+00
224.90,2.04E-03,7.64E+00
225.00,2.04E-03,7.64E+00
225.10,2.04E-03,7.64E+00
225.20,2.04E-03,7.64E+00
225.30,2.04E-03,7.64E+00
225.40,2.04E-03,7.64E+00
225.50,2.04E-03,7.64E+00
225.60,2.04E-03,7.64E+00
225.70,2.04E-03,7.64E+00
225.80,2.04E-03,7.64E+00
225.90,2.04E-03,7.64E+00
226.00,2.04E-03,7.64E+00
226.10,2.04E-03,7.64E+00
226.20,2.04E-03,7.64E+00
226.30,2.04E-03,7.64E+00
226.40,2.04E-03,7.64E+00
226.50,2.04E-03,7.64E+00
226.60,2.04E-03,7.64E+00
226.70,2.04E-03,7.64E+00
226.80,2.04E-03,7.64E+00
226.90,2.04E-03,7.64E+00
227.00,2.04E-03,7.64E+00
227.10,2.04E-03,7.64E+00
227.20,2.04E-03,7.64E+00
227.30,2.04E-03,7.64E+00
227.40,2.04E-03,7.64E+00
227.50,2.04E-03,7.64E+00
227.60,2.04E-03,7.64E+00
227.70,2.04E-03,7.64E+00
227.80,2.04E-03,7.64E+00
227.90,2.04E-03,7.64E+00
228.00,2.04E-03,7.64E+00
228.10,2.04E-03,7.64E+00
228.20,2.04E-03,7.64E+00
228.30,2.04E-03,7.64E+00
228.40,2.04E-03,7.64E+00
228.50,2.04E-03,7.64E+00
228.60,2.04E-03,7.64E+00
228.70,2.04E-03,7.64E+00
228.80,2.04E-03,7.64E+00
228.90,2.04E-03,7.64E+00
229.00,2.04E-03,7.64E+00
229.10,2.04E-03,7.64E+00
229.20,2.04E-03,7.64E+00
229.30,2.04E-03,7.64E+00
229.40,2.04E-03,7.64E+00
229.50,2.04E-03,7.64E+00
229.60,2.04E-03,7.64E+00
229.70,2.04E-03,7.64E+00
229.80,2.04E-03,7.64E+00
229.90,2.04E-03,7.64E+00
230.00,2.04E-03,7.64E+00
230.10,2.04E-03,7.64E+00
230.20,2.04E-03,7.64E+00
230.30,2.04E-03,7.64E+00
230.40,2.04E-03,7.64E+00
230.50,2.04E-03,7.64E+00
230.60,2.04E-03,7.64E+00
230.70,2.04E-03,7.64E+00
230.80,2.04E-03,7.64E+00
230.90,2.04E-03,7.64E+00
231.00,2.04E-03,7.64E+00
231.10,2.04E-03,7.64E+00
231.20,2.04E-03,7.64E+00
231.30,2.04E-03,7.64E+00
231.40,2.04E-03,7.64E+00
231.50,2.04E-03,7.64E+00
231.60,2.04E-03,7.64E+00
231.70,2.04E-03,7.64E+00
231.80,2.04E-03,7.64E+00
231.90,2.04E-03,7.64E+00
232.00,2.04E-03,7.64E+00
232.10,2.04E-03,7.64E+00
232.20,2.04E-03,7.64E+00
232.30,2.04E-03,7.64E+00
232.40,2.04E-03,7.64E+00
232.50,2.04E-03,7.64E+00
232.60,2.04E-03,7.64E+00
232.70,2.04E-03,7.64E+00
232.80,2.04E-03,7.64E+00
232.90,2.04E-03,7.64E+00
233.00,2.04E-03,7.64E+00
233.10,2.04E-03,7.64E+00
233.20,2.04E-03,7.64E+00
233.30,2.04E-03,7.64E+00
233.40,2.04E-03,7.64E+00
233.50,2.04E-03,7.64E+00
233.60,2.04E-03,7.64E+00
233.70,2.04E-03,7.64E+00
233.80,2.04E-03,7.64E+00
233.90,2.04E-03,7.64E+00
234.00,2.04E-03,7.64E+00
234.10,2.04E-03,7.64E+00
234.20,2.04E-03,7.64E+00
234.30,2.04E-03,7.64E+00
234.40,2.04E-03,7.64E+00
234.50,2.04E-03,7.64E+00
234.60,2.04E-03,7.64E+00
234.70,2.04E-03,7.64E+00
234.80,2.04E-03,7.64E+00
234.90,2.04E-03,7.64E+00
235.00,2.04E-03,7.64E+00
235.10,2.04E-03,7.64E+00
235.20,2.04E-03,7.64E+00
235.30,2.04E-03,7.64E+00
235.40,2.04E-03,7.64E+00
235.50,2.04E-03,7.64E+00
235.60,2.04E-03,7.64E+00
235.70,2.04E-03,7.64E+00
235.80,2.04E-03,7.64E+00
235.90,2.04E-03,7.64E+00
236.00,2.04E-03,7.64E+00
236.10,2.04E-03,7.64E+00
236.20,2.04E-03,7.64E+00
236.30,2.04E-03,7.64E+00
236.40,2.04E-03,7.64E+00
236.50,2.04E-03,7.64E+00
236.60,2.04E-03,7.64E+00
236.70,2.04E-03,7.64E+00
236.80,2.04E-03,7.64E+00
236.90,2.04E-03,7.64E+00
237.00,2.04E-03,7.64E+00
237.10,2.04E-03,7.64E+00
237.20,2.04E-03,7.64E+00
237.30,2.04E-03,7.64E+00
237.40,2.04E-03,7.64E+00
237.50,2.04E-03,7.64E+00
237.60,2.04E-03,7.64E+00
237.70,2.04E-03,7.64E+00
237.80,2.04E-03,7.64E+00
237.90,2.04E-03,7.64E+00
238.00,2.04E-03,7.64E+00
238.10,2.04E-03,7.64E+00
238.20,2.04E-03,7.64E+00
238.30,2.04E-03,7.64E+00
238.40,2.04E-03,7.64E+00
238.50,2.04E-03,7.64E+00
238.60,2.04E-03,7.64E+00
238.70,2.04E-03,7.64E+00
238.80,2.04E-03,7.64E+00
238.90,2.04E-03,7.64E+00
239.00,2.04E-03,7.64E+00
239.10,2.03E-03,7.64E+00
239.20,2.03E-03,7.64E+00
239.30,2.03E-03,7.64E+00
239.40,2.03E-03,7.64E+00
239.50,2.03E-03,7.64E+00
239.60,2.03E-03,7.64E+00
239.70,2.03E-03,7.64E+00
239.80,2.03E-03,7.64E+00
239.90,2.03E-03,7.64E+00
240.00,2.03E-03,7.64E+00
240.10,2.03E-03,7.64E+00
240.20,2.03E-03,7.64E+00
240.30,2.03E-03,7.64E+00
240.40,2.03E-03,7.64E+00
240.50,2.03E-03,7.64E+00
240.60,2.03E-03,7.64E+00
240.70,2.03E-03,7.64E+00
240.80,2.03E-03,7.64E+00
240.90,2.03E-03,7.64E+00
241.00,2.03E-03,7.64E+00
241.10,2.03E-03,7.64E+00
241.20,2.03E-03,7.64E+00
241.30,2.03E-03,7.64E+00
241.40,2.03E-03,7.64E+00
241.50,2.03E-03,7.65E+00
241.60,2.03E-03,7.65E+00
241.70,2.03E-03,7.65E+00
241.80,2.03E-03,7.65E+00
241.90,2.03E-03,7.65E+00
242.00,2.03E-03,7.65E+00
242.10,2.03E-03,7.65E+00
242.20,2.03E-03,7.65E+00
242.30,2.03E-03,7.65E+00
242.40,2.03E-03,7.65E+00
242.50,2.03E-03,7.65E+00
242.60,2.03E-03,7.65E+00
242.70,2.03E-03,7.65E+00
242.80,2.03E-03,7.65E+00
242.90,2.03E-03,7.65E+00
243.00,2.03E-03,7.65E+00
243.10,2.03E-03,7.65E+00
243.20,2.03E-03,7.65E+00
243.30,2.03E-03,7.65E+00
243.40,2.03E-03,7.65E+00
243.50,2.03E-03,7.65E+00
243.60,2.03E-03,7.65E+00
243.70,2.03E-03,7.65E+00
243.80,2.03E-03,7.65E+00
243.90,2.03E-03,7.65E+00
244.00,2.03E-03,7.65E+00
244.10,2.03E-03,7.65E+00
244.20,2.03E-03,7.65E+00
244.30,2.03E-03,7.65E+00
244.40,2.03E-03,7.65E+00
244.50,2.03E-03,7.65E+00
244.60,2.03E-03,7.65E+00
244.70,2.03E-03,7.65E+00
244.80,2.03E-03,7.65E+00
244.90,2.03E-03,7.65E+00
245.00,2.03E-03,7.65E+00
245.10,2.03E-03,7.65E+00
245.20,2.03E-03,7.65E+00
245.30,2.03E-03,7.65E+00
245.40,2.03E-03,7.65E+00
245.50,2.03E-03,7.65E+00
245.60,2.03E-03,7.65E+00
245.70,2.03E-03,7.65E+00
245.80,2.03E-03,7.65E+00
245.90,2.03E-03,7.65E+00
246.00,2.03E-03,7.65E+00
246.10,2.03E-03,7.65E+00
246.20,2.03E-03,7.65E+00
246.30,2.03E-03,7.65E+00
246.40,2.03E-03,7.65E+00
246.50,2.03E-03,7.65E+00
246.60,2.03E-03,7.65E+00
246.70,2.02E-03,7.65E+00
246.80,2.02E-03,7.65E+00
246.90,2.02E-03,7.65E+00
247.00,2.02E-03,7.65E+00
247.10,2.02E-03,7.65E+00
247.20,2.02E-03,7.65E+00
247.30,2.02E-03,7.65E+00
247.40,2.02E-03,7.65E+00
247.50,2.02E-03,7.65E+00
247.60,2.02E-03,7.65E+00
247.70,2.02E-03,7.65E+00
247.80,2.02E-03,7.65E+00
247.90,2.02E-03,7.65E+00
248.00,2.02E-03,7.65E+00
248.10,2.02E-03,7.65E+00
248.20,2.02E-03,7.65E+00
248.30,2.02E-03,7.65E+00
248.40,2.02E-03,7.65E+00
248.50,2.02E-03,7.65E+00
248.60,2.02E-03,7.65E+00
248.70,2.02E-03,7.65E+00
248.80,2.02E-03,7.65E+00
248.90,2.02E-03,7.65E+00
249.00,2.02E-03,7.65E+00
249.10,2.02E-03,7.65E+00
249.20,2.02E-03,7.65E+00
249.30,2.02E-03,7.65E+00
249.40,2.02E-03,7.65E+00
249.50,2.02E-03,7.65E+00
249.60,2.02E-03,7.65E+00
249.70,2.02E-03,7.65E+00
249.80,2.02E-03,7.65E+00
249.90,2.02E-03,7.65E+00
250.00,2.02E-03,7.65E+00
